,date,account_value
430,2020-09-23,106865495.25
431,2020-09-24,105341495.25
432,2020-09-25,105662495.25
433,2020-09-28,106143495.25
434,2020-09-29,110009495.25
435,2020-09-30,109716495.25
436,2020-10-01,110107495.25
437,2020-10-02,108835495.25
438,2020-10-05,108149495.25
439,2020-10-06,107856495.25
440,2020-10-07,108835495.25
441,2020-10-08,107758495.25
442,2020-10-09,107563495.25
443,2020-10-12,107856495.25
444,2020-10-13,107954495.25
445,2020-10-14,108247495.25
446,2020-10-15,108345495.25
447,2020-10-16,108247495.25
448,2020-10-19,108541495.25
449,2020-10-20,107073495.25
450,2020-10-21,107269495.25
451,2020-10-22,107563495.25
452,2020-10-23,110792495.25
453,2020-10-26,111281495.25
454,2020-10-27,110400495.25
455,2020-10-28,108247495.25
456,2020-10-29,107758495.25
457,2020-10-30,108835495.25
458,2020-11-02,108444495.25
459,2020-11-03,108541495.25
460,2020-11-04,108835495.25
461,2020-11-05,109618495.25
462,2020-11-06,109618495.25
463,2020-11-09,109618495.25
464,2020-11-10,108345495.25
465,2020-11-11,108345495.25
466,2020-11-12,107856495.25
467,2020-11-13,108247495.25
468,2020-11-16,107954495.25
469,2020-11-17,108444495.25
470,2020-11-18,110205495.25
471,2020-11-19,110498495.25
472,2020-11-20,111672495.25
473,2020-11-23,111379495.25
474,2020-11-24,110400495.25
475,2020-11-25,111281495.25
476,2020-11-26,110695495.25
477,2020-11-27,110596495.25
478,2020-11-30,109030495.25
479,2020-12-01,110498495.25
480,2020-12-02,109814495.25
481,2020-12-03,110302495.25
482,2020-12-04,109814495.25
483,2020-12-07,110792495.25
484,2020-12-08,110009495.25
485,2020-12-09,110498495.25
486,2020-12-10,112749495.25
487,2020-12-11,113337495.25
488,2020-12-14,114120495.25
489,2020-12-15,111967495.25
490,2020-12-16,112358495.25
491,2020-12-17,111183495.25
492,2020-12-18,111183495.25
493,2020-12-21,111770495.25
494,2020-12-22,110695495.25
495,2020-12-23,110988495.25
496,2020-12-24,109520495.25
497,2020-12-25,109814495.25
498,2020-12-28,109520495.25
499,2020-12-29,110009495.25
500,2020-12-30,109618495.25
501,2020-12-31,109618495.25
502,2021-01-04,110107495.25
503,2021-01-05,112576495.25
504,2021-01-06,111588495.25
505,2021-01-07,112181495.25
506,2021-01-08,113761495.25
507,2021-01-11,117613495.25
508,2021-01-12,118009495.25
509,2021-01-13,116231495.25
510,2021-01-14,114848495.25
511,2021-01-15,115638495.25
512,2021-01-18,115045495.25
513,2021-01-19,109514495.25
514,2021-01-20,110798495.25
515,2021-01-21,112082495.25
516,2021-01-22,110502495.25
517,2021-01-25,110008495.25
518,2021-01-26,108527495.25
519,2021-01-27,105168495.25
520,2021-01-28,98057495.25
521,2021-01-29,104674495.25
522,2021-02-01,104576495.25
523,2021-02-02,108230495.25
524,2021-02-03,111490495.25
525,2021-02-04,110601495.25
526,2021-02-05,111391495.25
527,2021-02-08,107144495.25
528,2021-02-09,109811495.25
529,2021-02-17,110502495.25
530,2021-02-18,110798495.25
531,2021-02-19,109811495.25
532,2021-02-22,109317495.25
533,2021-02-23,108823495.25
534,2021-02-24,107638495.25
535,2021-02-25,106452495.25
536,2021-02-26,106650495.25
537,2021-03-01,107440495.25
538,2021-03-02,106749495.25
539,2021-03-03,106354495.25
540,2021-03-04,105267495.25
541,2021-03-05,104872495.25
542,2021-03-08,104082495.25
543,2021-03-09,102403495.25
544,2021-03-10,102995495.25
545,2021-03-11,104674495.25
546,2021-03-12,104082495.25
547,2021-03-15,104082495.25
548,2021-03-16,102897495.25
549,2021-03-17,102403495.25
550,2021-03-18,104378495.25
551,2021-03-19,103588495.25
552,2021-03-22,102699495.25
553,2021-03-23,102106495.25
554,2021-03-24,100625495.25
555,2021-03-25,100427495.25
556,2021-03-26,99341495.25
557,2021-03-29,100921495.25
558,2021-03-30,101119495.25
559,2021-03-31,100329495.25
560,2021-04-01,102897495.25
561,2021-04-02,104576495.25
562,2021-04-05,104477495.25
563,2021-04-06,103390495.25
564,2021-04-07,102008495.25
565,2021-04-08,101810495.25
566,2021-04-09,101711495.25
567,2021-04-12,101909495.25
568,2021-04-13,101909495.25
569,2021-04-14,101218495.25
570,2021-04-15,101020495.25
571,2021-04-16,98847495.25
572,2021-04-19,98057495.25
573,2021-04-20,101218495.25
574,2021-04-22,99933495.25
575,2021-04-23,101415495.25
576,2021-04-26,97958495.25
577,2021-04-27,97662495.25
578,2021-04-28,95686495.25
579,2021-04-29,95489495.25
580,2021-05-04,93612495.25
581,2021-05-05,94007495.25
582,2021-05-06,91637495.25
583,2021-05-07,89069495.25
584,2021-05-10,94995495.25
585,2021-05-11,93217495.25
586,2021-05-12,93810495.25
587,2021-05-13,92526495.25
588,2021-05-14,91538495.25
589,2021-05-17,89266495.25
590,2021-05-18,89069495.25
591,2021-05-19,89563495.25
592,2021-05-20,90056495.25
593,2021-05-21,91242495.25
594,2021-05-24,93217495.25
595,2021-05-25,92526495.25
596,2021-05-26,93020495.25
597,2021-05-27,92526495.25
598,2021-05-28,93118495.25
599,2021-05-31,92526495.25
600,2021-06-01,91933495.25
601,2021-06-02,91439495.25
602,2021-06-03,92229495.25
603,2021-06-04,91538495.25
604,2021-06-07,92538495.25
