,date,account_value
301,2020-03-20,63403767.30000004
302,2020-03-23,63307485.30000004
303,2020-03-24,65109991.800000034
304,2020-03-25,69784991.80000004
305,2020-03-26,71369991.80000004
306,2020-03-27,71258255.30000004
307,2020-03-30,68848400.30000004
308,2020-03-31,68739992.30000004
309,2020-04-01,68739992.30000004
310,2020-04-03,69352229.45000003
311,2020-04-06,70208129.45000003
312,2020-04-07,71848829.45000003
313,2020-04-08,72206129.45000003
314,2020-04-09,72100216.55000004
315,2020-04-10,72100216.55000004
316,2020-04-13,71636362.40000004
317,2020-04-14,71530344.20000003
318,2020-04-15,71566631.30000003
319,2020-04-16,71460505.10000002
320,2020-04-17,71354272.25000001
321,2020-04-20,71853772.25000001
322,2020-04-21,69570472.25000001
323,2020-04-22,69466915.10000002
324,2020-04-23,68362707.35000002
325,2020-04-24,73141707.35000002
326,2020-04-27,73031730.95000003
327,2020-04-28,71281054.55000003
328,2020-04-29,70212754.55000003
329,2020-05-04,69213754.55000003
330,2020-05-05,71281054.55000003
331,2020-05-06,71994754.55000003
332,2020-05-07,73350154.55000003
333,2020-05-08,73239535.55000003
334,2020-05-11,75622904.75000003
335,2020-05-12,75506830.40000004
336,2020-05-13,75506830.40000004
337,2020-05-14,75506830.40000004
338,2020-05-15,75506830.40000004
339,2020-05-18,75506830.40000004
340,2020-05-19,76458975.05000003
341,2020-05-20,77457075.05000003
342,2020-05-21,78170775.05000003
343,2020-05-22,77742375.05000003
344,2020-05-25,80024775.05000003
345,2020-05-26,80024775.05000003
346,2020-05-27,79898964.50000003
347,2020-05-28,79898964.50000003
348,2020-05-29,79898964.50000003
349,2020-06-01,79898964.50000003
350,2020-06-02,79703659.10000002
351,2020-06-03,79579560.35000002
352,2020-06-04,79579560.35000002
353,2020-06-05,80453437.85000002
354,2020-06-08,83021137.85000002
355,2020-06-09,84589837.85000002
356,2020-06-10,84456110.90000004
357,2020-06-11,83825023.70000003
358,2020-06-12,80758723.70000003
359,2020-06-15,76479223.70000003
360,2020-06-16,76359404.45000003
361,2020-06-17,75360944.05000003
362,2020-06-18,75107344.05000003
363,2020-06-19,74980944.05000003
364,2020-06-22,75233744.05000003
365,2020-06-23,75124005.25000003
366,2020-06-24,75124005.25000003
367,2020-06-25,74568648.85000002
368,2020-06-26,74251048.85000002
369,2020-06-29,74140834.85000002
370,2020-06-30,74547429.25000001
371,2020-07-01,75831429.25000001
372,2020-07-02,75720926.05000001
373,2020-07-03,76318459.65
374,2020-07-06,77860059.65
375,2020-07-07,77538459.65
376,2020-07-08,77426703.65
377,2020-07-09,77572228.85000001
378,2020-07-10,77187428.85000001
379,2020-07-13,77076346.05000001
380,2020-07-14,77076346.05000001
