,date,account_value
79,2019-05-06,100000000.0
80,2019-05-07,100000000.0
81,2019-05-08,100000000.0
82,2019-05-09,100000000.0
83,2019-05-10,100000000.0
84,2019-05-13,100000000.0
85,2019-05-14,100000000.0
86,2019-05-15,100000000.0
87,2019-05-16,100000000.0
88,2019-05-17,100000000.0
89,2019-05-20,100000000.0
90,2019-05-21,100000000.0
91,2019-05-22,100000000.0
92,2019-05-23,100000000.0
93,2019-05-24,100000000.0
94,2019-05-27,100000000.0
95,2019-05-28,100000000.0
96,2019-05-29,100000000.0
97,2019-05-30,100000000.0
98,2019-05-31,100000000.0
99,2019-06-03,100000000.0
100,2019-06-04,100000000.0
101,2019-06-05,100000000.0
102,2019-06-06,100000000.0
103,2019-06-07,100000000.0
104,2019-06-10,100000000.0
105,2019-06-11,100000000.0
106,2019-06-12,100000000.0
107,2019-06-13,100000000.0
108,2019-06-14,100000000.0
109,2019-06-17,100000000.0
110,2019-06-18,100000000.0
111,2019-06-19,100000000.0
112,2019-06-20,100000000.0
113,2019-06-21,100000000.0
114,2019-06-24,100000000.0
115,2019-06-25,100000000.0
116,2019-06-26,100000000.0
117,2019-06-27,100000000.0
118,2019-06-28,100000000.0
119,2019-07-01,100000000.0
120,2019-07-02,100000000.0
121,2019-07-03,100000000.0
122,2019-07-04,100000000.0
123,2019-07-05,100000000.0
124,2019-07-08,100000000.0
125,2019-07-09,100000000.0
126,2019-07-10,100000000.0
127,2019-07-11,100000000.0
128,2019-07-12,100000000.0
129,2019-07-15,100000000.0
130,2019-07-16,100000000.0
131,2019-07-17,100000000.0
132,2019-07-18,100000000.0
133,2019-07-19,100000000.0
134,2019-07-22,100000000.0
135,2019-07-23,100000000.0
136,2019-07-24,100000000.0
137,2019-07-25,100000000.0
138,2019-07-26,100000000.0
139,2019-07-29,100000000.0
140,2019-07-30,100000000.0
141,2019-07-31,100000000.0
142,2019-08-01,100000000.0
143,2019-08-02,100000000.0
144,2019-08-05,100000000.0
145,2019-08-06,100000000.0
146,2019-08-07,100000000.0
147,2019-08-08,100000000.0
148,2019-08-09,100000000.0
149,2019-08-12,100000000.0
150,2019-08-13,100000000.0
151,2019-08-14,100000000.0
152,2019-08-15,100000000.0
153,2019-08-16,100000000.0
154,2019-08-19,100000000.0
155,2019-08-20,100000000.0
156,2019-08-21,100000000.0
157,2019-08-22,100000000.0
158,2019-08-23,100000000.0
159,2019-08-26,100000000.0
160,2019-08-27,100000000.0
161,2019-08-28,100000000.0
162,2019-08-29,100000000.0
163,2019-08-30,100000000.0
164,2019-09-03,100000000.0
165,2019-09-04,100000000.0
166,2019-09-05,100000000.0
167,2019-09-06,100000000.0
168,2019-09-09,100000000.0
169,2019-09-10,100000000.0
170,2019-09-11,100000000.0
171,2019-09-12,100000000.0
172,2019-09-13,100000000.0
173,2019-09-16,100000000.0
174,2019-09-17,100000000.0
175,2019-09-18,100000000.0
176,2019-09-19,100000000.0
177,2019-09-20,100000000.0
178,2019-09-23,100000000.0
179,2019-09-24,100000000.0
180,2019-09-25,100000000.0
181,2019-09-26,100000000.0
182,2019-09-27,100000000.0
183,2019-09-30,100000000.0
184,2019-10-01,100000000.0
185,2019-10-02,100000000.0
186,2019-10-03,100000000.0
187,2019-10-04,100000000.0
188,2019-10-07,100000000.0
189,2019-10-08,100000000.0
190,2019-10-09,100000000.0
191,2019-10-10,100000000.0
192,2019-10-11,100000000.0
193,2019-10-14,100000000.0
194,2019-10-15,100000000.0
195,2019-10-16,100000000.0
196,2019-10-17,100000000.0
197,2019-10-18,100000000.0
198,2019-10-21,100000000.0
199,2019-10-22,100000000.0
200,2019-10-23,100000000.0
201,2019-10-24,100000000.0
202,2019-10-25,100000000.0
203,2019-10-28,100000000.0
204,2019-10-29,100000000.0
205,2019-10-30,100000000.0
206,2019-10-31,100000000.0
207,2019-11-01,100000000.0
208,2019-11-04,100000000.0
209,2019-11-05,100000000.0
210,2019-11-06,100000000.0
211,2019-11-07,100000000.0
212,2019-11-08,100000000.0
213,2019-11-11,100000000.0
214,2019-11-12,100000000.0
215,2019-11-13,100000000.0
216,2019-11-14,100000000.0
217,2019-11-15,100000000.0
218,2019-11-18,100000000.0
219,2019-11-19,100000000.0
220,2019-11-20,100000000.0
221,2019-11-21,100000000.0
222,2019-11-22,100000000.0
223,2019-11-25,100000000.0
224,2019-11-26,100000000.0
225,2019-11-27,100000000.0
226,2019-11-28,100000000.0
227,2019-11-29,100000000.0
228,2019-12-02,100000000.0
229,2019-12-03,100000000.0
230,2019-12-04,100000000.0
231,2019-12-05,100000000.0
232,2019-12-06,100000000.0
233,2019-12-09,100000000.0
234,2019-12-10,100000000.0
235,2019-12-11,100000000.0
236,2019-12-12,100000000.0
237,2019-12-13,100000000.0
238,2019-12-16,100000000.0
239,2019-12-17,100000000.0
240,2019-12-18,100000000.0
241,2019-12-19,100000000.0
242,2019-12-20,100000000.0
243,2019-12-23,100000000.0
244,2019-12-24,100000000.0
245,2019-12-25,100000000.0
246,2019-12-26,100000000.0
247,2019-12-27,100000000.0
248,2019-12-30,100000000.0
249,2019-12-31,100000000.0
250,2020-01-02,100000000.0
251,2020-01-03,100000000.0
252,2020-01-06,100000000.0
253,2020-01-07,100000000.0
254,2020-01-08,100000000.0
255,2020-01-09,100000000.0
256,2020-01-10,100000000.0
257,2020-01-13,100000000.0
258,2020-01-14,100000000.0
259,2020-01-15,100000000.0
260,2020-01-16,100000000.0
261,2020-01-17,100000000.0
262,2020-01-20,100000000.0
263,2020-01-21,100000000.0
264,2020-01-22,100000000.0
265,2020-01-30,100000000.0
266,2020-01-31,100000000.0
267,2020-02-03,100000000.0
268,2020-02-04,100000000.0
269,2020-02-05,100000000.0
270,2020-02-06,100000000.0
271,2020-02-07,100000000.0
272,2020-02-10,100000000.0
273,2020-02-11,100000000.0
274,2020-02-12,100000000.0
275,2020-02-13,100000000.0
276,2020-02-14,100000000.0
277,2020-02-17,100000000.0
278,2020-02-18,100000000.0
279,2020-02-19,100000000.0
280,2020-02-20,100000000.0
281,2020-02-21,100000000.0
282,2020-02-24,100000000.0
283,2020-02-25,100000000.0
284,2020-02-26,100000000.0
285,2020-02-27,100000000.0
286,2020-02-28,100000000.0
287,2020-03-02,100000000.0
288,2020-03-03,100000000.0
289,2020-03-04,100000000.0
290,2020-03-05,100000000.0
291,2020-03-06,100000000.0
292,2020-03-09,100000000.0
293,2020-03-10,100000000.0
294,2020-03-11,100000000.0
295,2020-03-12,100000000.0
296,2020-03-13,100000000.0
297,2020-03-16,100000000.0
298,2020-03-17,100000000.0
299,2020-03-18,100000000.0
300,2020-03-19,100000000.0
301,2020-03-20,100000000.0
302,2020-03-23,100000000.0
303,2020-03-24,100000000.0
304,2020-03-25,100000000.0
305,2020-03-26,100000000.0
306,2020-03-27,100000000.0
307,2020-03-30,100000000.0
308,2020-03-31,100000000.0
309,2020-04-01,100000000.0
310,2020-04-03,100000000.0
311,2020-04-06,100000000.0
312,2020-04-07,100000000.0
313,2020-04-08,100000000.0
314,2020-04-09,100000000.0
315,2020-04-10,100000000.0
316,2020-04-13,100000000.0
317,2020-04-14,100000000.0
318,2020-04-15,100000000.0
319,2020-04-16,100000000.0
320,2020-04-17,100000000.0
321,2020-04-20,100000000.0
322,2020-04-21,100000000.0
323,2020-04-22,100000000.0
324,2020-04-23,100000000.0
325,2020-04-24,100000000.0
326,2020-04-27,100000000.0
327,2020-04-28,100000000.0
328,2020-04-29,100000000.0
329,2020-05-04,100000000.0
330,2020-05-05,100000000.0
331,2020-05-06,100000000.0
332,2020-05-07,100000000.0
333,2020-05-08,100000000.0
334,2020-05-11,100000000.0
335,2020-05-12,100000000.0
336,2020-05-13,100000000.0
337,2020-05-14,100000000.0
338,2020-05-15,100000000.0
339,2020-05-18,100000000.0
340,2020-05-19,100000000.0
341,2020-05-20,100000000.0
342,2020-05-21,100000000.0
343,2020-05-22,100000000.0
344,2020-05-25,100000000.0
345,2020-05-26,100000000.0
346,2020-05-27,100000000.0
347,2020-05-28,100000000.0
348,2020-05-29,100000000.0
349,2020-06-01,100000000.0
350,2020-06-02,100000000.0
351,2020-06-03,100000000.0
352,2020-06-04,100000000.0
353,2020-06-05,100000000.0
354,2020-06-08,100000000.0
355,2020-06-09,100000000.0
356,2020-06-10,100000000.0
357,2020-06-11,100000000.0
358,2020-06-12,100000000.0
359,2020-06-15,100000000.0
360,2020-06-16,100000000.0
361,2020-06-17,100000000.0
362,2020-06-18,100000000.0
363,2020-06-19,100000000.0
364,2020-06-22,100000000.0
365,2020-06-23,100000000.0
366,2020-06-24,100000000.0
367,2020-06-25,100000000.0
368,2020-06-26,100000000.0
369,2020-06-29,100000000.0
370,2020-06-30,100000000.0
371,2020-07-01,100000000.0
372,2020-07-02,100000000.0
373,2020-07-03,100000000.0
374,2020-07-06,100000000.0
375,2020-07-07,100000000.0
376,2020-07-08,100000000.0
377,2020-07-09,100000000.0
378,2020-07-10,100000000.0
379,2020-07-13,100000000.0
380,2020-07-14,100000000.0
381,2020-07-15,100000000.0
382,2020-07-16,100000000.0
383,2020-07-17,100000000.0
384,2020-07-20,100000000.0
385,2020-07-21,100000000.0
386,2020-07-22,100000000.0
387,2020-07-23,100000000.0
388,2020-07-24,100000000.0
389,2020-07-27,100000000.0
390,2020-07-28,100000000.0
391,2020-07-29,100000000.0
392,2020-07-30,100000000.0
393,2020-07-31,100000000.0
394,2020-08-03,100000000.0
395,2020-08-04,100000000.0
396,2020-08-05,100000000.0
397,2020-08-06,100000000.0
398,2020-08-07,100000000.0
399,2020-08-10,100000000.0
400,2020-08-11,100000000.0
401,2020-08-12,100000000.0
402,2020-08-13,100000000.0
403,2020-08-14,100000000.0
404,2020-08-17,100000000.0
405,2020-08-18,100000000.0
406,2020-08-19,100000000.0
407,2020-08-20,100000000.0
408,2020-08-21,100000000.0
409,2020-08-24,100000000.0
410,2020-08-25,100000000.0
411,2020-08-26,100000000.0
412,2020-08-27,100000000.0
413,2020-08-28,100000000.0
414,2020-08-31,100000000.0
415,2020-09-01,100000000.0
416,2020-09-03,100000000.0
417,2020-09-04,100000000.0
418,2020-09-07,100000000.0
419,2020-09-08,100000000.0
420,2020-09-09,100000000.0
421,2020-09-10,100000000.0
422,2020-09-11,100000000.0
423,2020-09-14,100000000.0
424,2020-09-15,100000000.0
425,2020-09-16,100000000.0
426,2020-09-17,100000000.0
427,2020-09-18,100000000.0
428,2020-09-21,100000000.0
429,2020-09-22,100000000.0
430,2020-09-23,100000000.0
431,2020-09-24,100000000.0
432,2020-09-25,100000000.0
433,2020-09-28,100000000.0
434,2020-09-29,100000000.0
435,2020-09-30,100000000.0
436,2020-10-01,100000000.0
437,2020-10-02,100000000.0
438,2020-10-05,100000000.0
439,2020-10-06,100000000.0
440,2020-10-07,100000000.0
441,2020-10-08,100000000.0
442,2020-10-09,100000000.0
443,2020-10-12,100000000.0
444,2020-10-13,100000000.0
445,2020-10-14,100000000.0
446,2020-10-15,100000000.0
447,2020-10-16,100000000.0
448,2020-10-19,100000000.0
449,2020-10-20,100000000.0
450,2020-10-21,100000000.0
451,2020-10-22,100000000.0
452,2020-10-23,100000000.0
453,2020-10-26,100000000.0
454,2020-10-27,100000000.0
455,2020-10-28,100000000.0
456,2020-10-29,100000000.0
457,2020-10-30,100000000.0
458,2020-11-02,100000000.0
459,2020-11-03,100000000.0
460,2020-11-04,100000000.0
461,2020-11-05,100000000.0
462,2020-11-06,100000000.0
463,2020-11-09,100000000.0
464,2020-11-10,100000000.0
465,2020-11-11,100000000.0
466,2020-11-12,100000000.0
467,2020-11-13,100000000.0
468,2020-11-16,100000000.0
469,2020-11-17,100000000.0
470,2020-11-18,100000000.0
471,2020-11-19,100000000.0
472,2020-11-20,100000000.0
473,2020-11-23,100000000.0
474,2020-11-24,100000000.0
475,2020-11-25,100000000.0
476,2020-11-26,100000000.0
477,2020-11-27,100000000.0
478,2020-11-30,100000000.0
479,2020-12-01,100000000.0
480,2020-12-02,100000000.0
481,2020-12-03,100000000.0
482,2020-12-04,100000000.0
483,2020-12-07,100000000.0
484,2020-12-08,100000000.0
485,2020-12-09,100000000.0
486,2020-12-10,100000000.0
487,2020-12-11,100000000.0
488,2020-12-14,100000000.0
489,2020-12-15,100000000.0
490,2020-12-16,100000000.0
491,2020-12-17,100000000.0
492,2020-12-18,100000000.0
493,2020-12-21,100000000.0
494,2020-12-22,100000000.0
495,2020-12-23,100000000.0
496,2020-12-24,100000000.0
497,2020-12-25,100000000.0
498,2020-12-28,100000000.0
499,2020-12-29,100000000.0
500,2020-12-30,100000000.0
501,2020-12-31,100000000.0
502,2021-01-04,100000000.0
503,2021-01-05,100000000.0
504,2021-01-06,100000000.0
505,2021-01-07,100000000.0
506,2021-01-08,100000000.0
507,2021-01-11,100000000.0
508,2021-01-12,100000000.0
509,2021-01-13,100000000.0
510,2021-01-14,100000000.0
511,2021-01-15,100000000.0
512,2021-01-18,100000000.0
513,2021-01-19,100000000.0
514,2021-01-20,100000000.0
515,2021-01-21,100000000.0
516,2021-01-22,100000000.0
517,2021-01-25,100000000.0
518,2021-01-26,100000000.0
519,2021-01-27,100000000.0
520,2021-01-28,100000000.0
521,2021-01-29,100000000.0
522,2021-02-01,100000000.0
523,2021-02-02,100000000.0
524,2021-02-03,100000000.0
525,2021-02-04,100000000.0
526,2021-02-05,100000000.0
527,2021-02-08,100000000.0
528,2021-02-09,100000000.0
529,2021-02-17,100000000.0
530,2021-02-18,100000000.0
531,2021-02-19,100000000.0
532,2021-02-22,100000000.0
533,2021-02-23,100000000.0
534,2021-02-24,100000000.0
535,2021-02-25,100000000.0
536,2021-02-26,100000000.0
537,2021-03-01,100000000.0
538,2021-03-02,100000000.0
539,2021-03-03,100000000.0
540,2021-03-04,100000000.0
541,2021-03-05,100000000.0
542,2021-03-08,100000000.0
543,2021-03-09,100000000.0
544,2021-03-10,100000000.0
545,2021-03-11,100000000.0
546,2021-03-12,100000000.0
547,2021-03-15,100000000.0
548,2021-03-16,100000000.0
549,2021-03-17,100000000.0
550,2021-03-18,100000000.0
551,2021-03-19,100000000.0
552,2021-03-22,100000000.0
553,2021-03-23,100000000.0
554,2021-03-24,100000000.0
555,2021-03-25,100000000.0
556,2021-03-26,100000000.0
557,2021-03-29,100000000.0
558,2021-03-30,100000000.0
559,2021-03-31,100000000.0
560,2021-04-01,100000000.0
561,2021-04-02,100000000.0
562,2021-04-05,100000000.0
563,2021-04-06,100000000.0
564,2021-04-07,100000000.0
565,2021-04-08,100000000.0
566,2021-04-09,100000000.0
567,2021-04-12,100000000.0
568,2021-04-13,100000000.0
569,2021-04-14,100000000.0
570,2021-04-15,100000000.0
571,2021-04-16,100000000.0
572,2021-04-19,100000000.0
573,2021-04-20,100000000.0
574,2021-04-22,100000000.0
575,2021-04-23,100000000.0
576,2021-04-26,100000000.0
577,2021-04-27,100000000.0
578,2021-04-28,100000000.0
579,2021-04-29,100000000.0
580,2021-05-04,100000000.0
581,2021-05-05,100000000.0
582,2021-05-06,100000000.0
583,2021-05-07,100000000.0
584,2021-05-10,100000000.0
585,2021-05-11,100000000.0
586,2021-05-12,100000000.0
587,2021-05-13,100000000.0
588,2021-05-14,100000000.0
589,2021-05-17,100000000.0
590,2021-05-18,100000000.0
591,2021-05-19,100000000.0
592,2021-05-20,100000000.0
593,2021-05-21,100000000.0
594,2021-05-24,100000000.0
595,2021-05-25,100000000.0
596,2021-05-26,100000000.0
597,2021-05-27,100000000.0
598,2021-05-28,100000000.0
599,2021-05-31,100000000.0
600,2021-06-01,100000000.0
601,2021-06-02,100000000.0
602,2021-06-03,100000000.0
603,2021-06-04,100000000.0
604,2021-06-07,100000000.0
605,2021-06-08,100000000.0
606,2021-06-09,100000000.0
607,2021-06-10,100000000.0
608,2021-06-11,100000000.0
609,2021-06-14,100000000.0
610,2021-06-15,100000000.0
611,2021-06-16,100000000.0
612,2021-06-17,100000000.0
613,2021-06-18,100000000.0
614,2021-06-21,100000000.0
615,2021-06-22,100000000.0
616,2021-06-23,100000000.0
617,2021-06-24,100000000.0
618,2021-06-25,100000000.0
619,2021-06-28,100000000.0
620,2021-06-29,100000000.0
621,2021-06-30,100000000.0
