last_state
59998.69999997318
44300.0
62400.0
42500.0
70662.0
86082.0
28000.0
36430.0
28955.0
23222.0
91315.0
133300.0
66323.0
61415.0
54755.0
90300.0
13800.0
53500.0
22700.0
34585.0
22700.0
41600.0
97500.0
98900.0
124900.0
131800.0
98573.0
47200.0
35000.0
0.0
0.0
0.0
0.0
0.0
-100.0
-400.0
0.0
-200.0
0.0
0.0
0.0
-100.0
0.0
0.0
0.0
0.0
0.0
0.0
-100.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2100.0
468.12750579927524
509.5927871107924
1282.6799932291906
1181.4119635183451
-79.71416153640894
517.3002099724035
884.6801738201611
-139.36753419995148
782.9274136169843
1084.7202258924808
617.6550691504381
1602.6309010187542
2464.729134708621
-77.17237412380928
1579.6691111482214
142.94597426172186
-465.83718181911536
57.00496346635191
631.0345465622377
1046.200965427859
844.2158881272699
726.4997588578844
282.3785143534915
5153.742473993378
-78.06118328613229
-829.0821435944672
1498.405435151697
241.8803203624775
51.918646873676934
53.58217682067101
62.5544277634406
65.21840979121635
50.91507263198005
60.862068419296726
65.04303153680576
52.841532958508346
65.38600635996063
54.57241350442545
54.465367691137125
68.49935137517669
73.70265274405818
51.603723294460984
63.178687294709235
55.170783214728154
50.44696105558949
53.584002427849164
59.65849670677104
64.00624562164722
62.60218307996883
50.43727945809469
52.24229389892046
65.48042446766117
51.721365687859254
44.51017865947908
68.0440687332361
54.59522440228074
54.219096965208635
111.27881448956495
121.98391420911359
154.27254577420976
-109.1303234429383
149.54627949182736
167.22612508236716
59.88461938865021
176.36280545639406
91.34226089554774
46.34581105169156
245.78498022618882
143.14738275018223
-55.13798509655324
206.4648939280733
68.7588868576071
-76.21473354232346
-14.941302027752009
123.01663141394135
139.43071810432104
101.07060922763274
50.33286689564964
-21.994134897363264
124.01832460733024
-38.832702848754884
-68.12678117608536
129.46764484574692
87.92120843246578
6.481012938223948
10.48794353552726
32.29532345776104
29.898763615213937
4.128005841931956
16.46709093462598
36.16554971260911
10.9214049028769
35.053675580873744
10.841745081268076
24.51855594371576
52.387709189774434
24.833584654963584
10.730880750011124
0.9109538463882304
4.742561350790156
29.941581223913698
7.82714538473394
22.413433857206176
38.13331491625609
17.139256582692155
1.7315634473369206
1.869530670008297
40.021197776374265
10.591667936683688
11.803138127360837
22.77016222776047
6.988056544325418
